unique_id,ds,cutoff,NHITS_1,NHITS_2,NHITS_3,NHITS_6,NHITS_12,NHITS_18,NHITS_24,NHITS_36,NHITS_48,NHITS_60,NHITS_90,NHITS_120,y,SeasonalNaive,WindowAverage,dataset
m240,2023-06-01,2022-05-01,3055.6562,3127.1538,3289.054,2648.6272,2546.2896,2535.9905,2673.386,2591.6528,2588.313,2470.6953,2616.082,2837.5615,2231.0,2040.0,2684.5833,Tourism
m240,2023-07-01,2022-05-01,2989.0974,3214.7341,3311.6055,2270.9268,2126.206,2180.9844,2208.9592,1925.2545,1824.2883,1712.5171,1942.9951,1970.6881,1800.0,1824.0,2684.5833,Tourism
m240,2023-08-01,2022-05-01,2976.5876,3152.2905,3383.7925,2423.1326,2262.0537,2331.0835,2527.9282,2360.0107,2426.6753,2390.04,2331.9368,2377.0974,2166.0,1634.0,2684.5833,Tourism
m240,2023-09-01,2022-05-01,2931.5635,3114.6016,3461.2654,2414.9692,5041.09,4963.4717,5271.3916,5005.474,4754.1377,4959.779,4936.043,5091.754,4440.0,4368.0,2684.5833,Tourism
m240,2023-10-01,2022-05-01,2909.0593,3148.0437,3591.4644,2572.074,2297.916,2435.2727,2623.5862,2743.1606,2461.0598,2560.7432,2479.5789,2562.4468,1782.0,1932.0,2684.5833,Tourism
m240,2023-11-01,2022-05-01,2863.1667,3245.025,3631.3567,2363.6328,2169.6455,2266.985,2402.9844,2467.3916,2106.158,2242.6553,2111.5537,2422.565,1725.0,1980.0,2684.5833,Tourism
m241,2022-06-01,2022-05-01,20388.139,20998.52,23531.938,20126.842,21158.092,19382.627,19396.45,17984.355,18239.934,17917.207,17616.889,17607.738,22440.0,18216.0,20973.416,Tourism
m241,2022-07-01,2022-05-01,19840.59,21289.55,23273.4,19550.219,17161.383,15602.047,15778.66,12560.68,12141.391,12333.741,13742.501,14660.418,16898.0,14763.0,20973.416,Tourism
m241,2022-08-01,2022-05-01,19999.816,20922.73,23709.902,19080.895,16796.188,16013.795,16302.227,12981.039,14546.711,12587.874,15019.531,13753.805,15372.0,14421.0,20973.416,Tourism
m241,2022-09-01,2022-05-01,19696.406,21123.416,24517.479,20068.383,23204.637,22489.04,22830.406,21196.725,21534.156,21331.26,23251.54,23178.596,23160.0,22128.0,20973.416,Tourism
m241,2022-10-01,2022-05-01,19444.67,20841.32,26328.277,20899.342,19612.006,18641.744,18000.742,17158.21,17643.32,17714.256,18627.428,19463.225,18144.0,18018.0,20973.416,Tourism
m241,2022-11-01,2022-05-01,19322.812,21304.576,25947.04,19471.875,16878.354,16639.64,17159.973,17856.04,16396.037,17422.736,16511.51,16824.957,19509.0,16302.0,20973.416,Tourism
m241,2022-12-01,2022-05-01,19214.52,21592.855,28284.02,20161.566,20904.281,20437.404,22106.172,22548.418,21074.967,22802.379,19346.14,21059.02,22330.0,20010.0,20973.416,Tourism
m241,2023-01-01,2022-05-01,19681.94,21823.473,26397.305,26580.188,26596.84,26466.254,26523.377,28966.71,28462.244,29517.227,29677.96,28170.62,28226.0,26496.0,20973.416,Tourism
m241,2023-02-01,2022-05-01,20071.412,21740.69,26441.936,28720.861,29466.371,27275.26,28897.469,31011.648,31879.574,32090.023,30823.234,30688.82,29744.0,28225.0,20973.416,Tourism
m241,2023-03-01,2022-05-01,20271.678,22840.49,31060.396,30146.666,29032.465,29200.088,29641.52,34250.223,35753.184,34074.496,31629.844,29756.467,27748.0,29822.0,20973.416,Tourism
m241,2023-04-01,2022-05-01,21069.092,23635.719,24318.252,23576.242,24758.1,25685.762,26292.768,31526.89,29627.596,29658.133,28182.002,25413.447,31510.0,22396.0,20973.416,Tourism
m241,2023-05-01,2022-05-01,21979.11,22028.195,22119.066,22398.578,22046.35,22133.326,21668.701,23354.965,23745.633,23947.537,25002.463,23690.906,22931.0,20884.0,20973.416,Tourism
m241,2023-06-01,2022-05-01,21330.678,22050.02,24709.275,21867.893,20676.344,19175.605,19687.475,18952.965,19512.307,18645.193,19221.78,17555.656,23736.0,18216.0,20973.416,Tourism
m241,2023-07-01,2022-05-01,20861.74,22339.527,24378.062,20405.645,16983.148,15516.758,16047.42,14476.059,13416.506,13936.59,15637.827,15268.859,16740.0,14763.0,20973.416,Tourism
m241,2023-08-01,2022-05-01,20774.81,21731.07,24285.992,20400.621,17436.844,16552.625,16729.283,14811.692,15235.502,15079.629,16657.082,15093.85,16834.0,14421.0,20973.416,Tourism
m241,2023-09-01,2022-05-01,20457.07,22030.383,25613.24,20660.002,24229.086,22864.44,24088.129,24072.613,23411.098,24991.451,25066.936,23967.293,21552.0,22128.0,20973.416,Tourism
m241,2023-10-01,2022-05-01,20298.459,22027.229,27465.152,21187.42,20909.21,19481.96,19077.475,20356.168,19198.32,22247.799,20497.225,20057.91,17864.0,18018.0,20973.416,Tourism
m241,2023-11-01,2022-05-01,19976.318,22011.41,26935.506,20604.807,18626.088,17686.93,18138.562,20019.227,17085.176,20233.973,17808.727,17553.926,17756.0,16302.0,20973.416,Tourism
m242,2022-06-01,2022-05-01,1192.0381,1073.9652,1092.9796,1118.8297,1278.428,966.0555,909.2472,1076.5071,830.5288,720.6145,665.0714,953.76904,792.0,1032.0,1350.0834,Tourism
m242,2022-07-01,2022-05-01,1161.0765,912.3383,924.68164,1095.748,1430.5619,914.0126,1129.248,973.44275,920.0519,795.1228,956.1462,1111.9805,850.0,1102.0,1350.0834,Tourism
m242,2022-08-01,2022-05-01,1170.134,936.7432,1014.2394,1545.3137,1833.0806,1620.2048,1860.0332,1502.5964,1690.3226,1574.5356,1759.3756,1698.0975,1566.0,1520.0,1350.0834,Tourism
m242,2022-09-01,2022-05-01,1152.7993,870.8607,1019.2496,1003.49023,747.0731,735.935,769.67804,644.08307,503.5255,325.35583,675.1913,799.65594,744.0,552.0,1350.0834,Tourism
m242,2022-10-01,2022-05-01,1138.4745,822.229,1011.3977,956.1832,831.75397,666.6237,736.5542,740.9867,741.8833,680.89996,780.5246,871.95557,651.0,714.0,1350.0834,Tourism
m242,2022-11-01,2022-05-01,1131.4419,784.6677,1098.3589,1031.7828,999.2324,911.7819,1093.3682,1000.60876,1063.0834,938.9189,891.0841,1056.1025,903.0,792.0,1350.0834,Tourism
m242,2022-12-01,2022-05-01,1125.3138,765.7406,990.8351,1297.2927,1184.5999,1418.528,1380.7158,1360.3354,1289.8081,1398.4016,1163.1176,1412.0367,1056.0,1426.0,1350.0834,Tourism
m242,2023-01-01,2022-05-01,1152.1034,748.29565,933.4192,2124.6313,2097.3674,2547.1816,2415.1138,2728.4102,2953.5352,2735.0398,2719.562,2881.8625,2244.0,2185.0,1350.0834,Tourism
m242,2023-02-01,2022-05-01,1174.4773,837.15784,1046.434,3826.4114,4067.1826,4126.281,4318.6357,4193.287,4573.257,4286.6084,3929.3381,4078.5637,3796.0,4075.0,1350.0834,Tourism
m242,2023-03-01,2022-05-01,1186.1616,789.6417,920.0638,954.5581,783.71094,782.6428,614.48474,928.6526,749.91077,763.3992,374.1267,1134.2382,364.0,858.0,1350.0834,Tourism
m242,2023-04-01,2022-05-01,1231.9073,847.6356,830.4497,1012.54175,828.68726,1023.5535,974.6854,910.6554,772.02454,717.2013,617.81213,961.3317,920.0,726.0,1350.0834,Tourism
m242,2023-05-01,2022-05-01,1283.8091,1258.6178,1251.6897,1273.1041,1291.6885,1241.5109,1242.7828,1325.6041,1270.4694,1184.8973,1227.4718,1281.1035,1035.0,1219.0,1350.0834,Tourism
m242,2023-06-01,2022-05-01,1246.9475,1104.0292,1145.2593,1264.628,1334.6349,971.3031,1063.1553,1030.5408,946.6567,798.50195,768.6588,983.6663,920.0,1032.0,1350.0834,Tourism
m242,2023-07-01,2022-05-01,1220.2128,991.4633,984.46375,1233.8394,1473.6304,887.495,1331.7637,1005.41675,876.6953,879.7204,899.4867,1016.1824,864.0,1102.0,1350.0834,Tourism
m242,2023-08-01,2022-05-01,1215.068,976.3796,1087.6648,1638.5463,1940.7712,1582.2487,1891.4958,1554.8273,1627.5762,1697.5748,1726.711,1611.6804,1083.0,1520.0,1350.0834,Tourism
m242,2023-09-01,2022-05-01,1197.0344,899.0482,1077.6873,1075.6924,904.9564,751.9447,938.84766,718.0412,554.5234,570.0151,660.3329,815.80493,552.0,552.0,1350.0834,Tourism
m242,2023-10-01,2022-05-01,1188.001,841.1199,1061.3887,1037.587,1060.5933,785.2579,811.58167,779.4296,893.61926,953.53485,746.29877,811.7729,704.0,714.0,1350.0834,Tourism
m242,2023-11-01,2022-05-01,1169.449,825.0046,1136.4025,1289.117,1165.339,992.8508,1026.0454,1056.872,1113.2393,1087.7755,902.46576,918.44653,529.0,792.0,1350.0834,Tourism
m243,2022-06-01,2022-05-01,226.61397,228.78345,270.16608,246.76248,323.62845,269.97522,304.41238,307.65262,307.57803,253.26901,268.74896,268.93787,506.0,216.0,386.58334,Tourism
m243,2022-07-01,2022-05-01,221.63649,218.10162,251.5276,193.94833,472.47275,328.25238,349.2339,274.21338,307.81436,281.5881,278.37045,272.53354,238.0,456.0,386.58334,Tourism
m243,2022-08-01,2022-05-01,223.1432,221.39738,253.02301,231.3785,273.0074,295.3943,390.81982,324.6065,378.9727,335.69904,330.30328,336.0085,378.0,247.0,386.58334,Tourism
m243,2022-09-01,2022-05-01,220.21739,218.39906,275.1413,246.46289,349.57925,370.1733,369.56485,347.37814,354.68524,371.64822,353.97168,354.0133,312.0,360.0,386.58334,Tourism
m243,2022-10-01,2022-05-01,217.81131,216.25648,268.73004,263.71927,271.21533,268.8202,318.8431,255.95345,300.5823,277.8743,268.97906,276.33188,231.0,231.0,386.58334,Tourism
m243,2022-11-01,2022-05-01,216.55435,211.30406,253.96857,254.44899,276.89954,297.23883,346.35718,323.81296,310.1533,328.55392,332.5153,309.42407,252.0,286.0,386.58334,Tourism
m243,2022-12-01,2022-05-01,215.57393,206.19913,271.72284,333.5154,305.17188,362.542,423.1046,323.4679,322.8302,362.62622,351.82898,328.87277,286.0,414.0,386.58334,Tourism
m243,2023-01-01,2022-05-01,220.20724,214.06842,268.62833,459.0639,417.20636,419.16855,424.2232,477.85895,480.3974,457.8571,492.3087,443.33823,572.0,437.0,386.58334,Tourism
m243,2023-02-01,2022-05-01,224.11374,218.73518,286.5977,1105.4048,1098.5426,1065.6733,1073.3546,1058.4979,1069.6896,1037.42,1023.00256,977.7776,988.0,1200.0,386.58334,Tourism
m243,2023-03-01,2022-05-01,226.32843,216.38095,400.26978,377.08655,328.59863,351.76608,384.41107,333.9768,314.4088,289.12125,303.50647,312.3213,364.0,364.0,386.58334,Tourism
m243,2023-04-01,2022-05-01,234.2575,221.90765,238.31705,281.64258,236.75574,304.34122,288.68008,304.64545,346.1683,280.94714,294.57928,286.19446,437.0,198.0,386.58334,Tourism
m243,2023-05-01,2022-05-01,243.01727,243.58817,244.61864,248.26065,245.41693,291.20178,298.40118,342.72308,313.46796,310.12833,350.37924,294.00275,506.0,230.0,386.58334,Tourism
m243,2023-06-01,2022-05-01,236.89777,236.15372,287.04706,258.134,311.29895,299.2817,349.08426,348.86148,357.2827,310.6167,371.0612,302.85962,322.0,216.0,386.58334,Tourism
m243,2023-07-01,2022-05-01,232.39357,228.06914,274.02112,209.48991,489.27557,353.32556,412.76935,338.54504,366.45874,339.7639,374.65344,325.28012,288.0,456.0,386.58334,Tourism
m243,2023-08-01,2022-05-01,231.36028,229.07399,258.26425,263.4855,289.4812,333.52982,438.50296,421.09247,429.4712,394.34793,415.60315,361.52237,418.0,247.0,386.58334,Tourism
m243,2023-09-01,2022-05-01,228.39905,227.05777,283.26804,267.972,407.80457,414.27463,409.8907,405.52258,413.34906,395.9641,426.60416,384.53998,384.0,360.0,386.58334,Tourism
m243,2023-10-01,2022-05-01,226.8958,224.73564,281.01395,282.12317,301.33563,306.89062,322.41754,318.848,332.93234,325.89764,336.237,297.38876,396.0,231.0,386.58334,Tourism
m243,2023-11-01,2022-05-01,223.60718,218.85782,265.35107,299.1345,333.0397,345.511,378.38657,380.31155,377.49185,386.82733,398.70837,332.8206,391.0,286.0,386.58334,Tourism
m244,2022-06-01,2022-05-01,563.386,579.388,542.8202,626.0474,568.63574,595.7368,563.5021,502.22144,489.78793,500.72272,443.63986,463.1196,330.0,528.0,446.08334,Tourism
m244,2022-07-01,2022-05-01,549.3453,563.24115,542.2529,555.2332,495.75528,493.6005,486.94257,479.06064,498.04703,511.54486,490.54584,537.28864,510.0,437.0,446.08334,Tourism
m244,2022-08-01,2022-05-01,553.4923,558.95526,525.2365,545.9329,495.22858,471.98132,410.76562,449.86392,442.74692,438.53235,431.90118,430.51447,558.0,418.0,446.08334,Tourism
m244,2022-09-01,2022-05-01,545.52783,567.95966,494.72968,540.18256,483.60147,481.97586,510.28473,543.0132,520.41724,514.2386,519.1883,524.05963,480.0,432.0,446.08334,Tourism
m244,2022-10-01,2022-05-01,538.9728,563.0918,471.96857,519.756,428.8689,448.0635,482.57608,471.6387,463.83392,493.1204,451.12225,474.80246,546.0,378.0,446.08334,Tourism
m244,2022-11-01,2022-05-01,535.70184,550.36505,430.56738,416.828,388.69604,418.73187,428.21356,443.03894,444.53848,457.9246,443.81207,446.1337,399.0,352.0,446.08334,Tourism
m244,2022-12-01,2022-05-01,532.9273,556.21173,441.2732,448.25647,444.0019,475.8182,517.4904,523.00903,523.6212,506.14804,499.62463,521.61285,440.0,414.0,446.08334,Tourism
m244,2023-01-01,2022-05-01,545.2894,573.5471,490.2712,559.6842,554.8704,639.22675,640.3278,618.9916,648.4309,633.287,653.5469,680.3738,440.0,529.0,446.08334,Tourism
m244,2023-02-01,2022-05-01,555.6384,573.13995,443.81503,388.37384,404.45398,386.22888,413.16605,401.7693,378.859,394.72913,332.75098,327.26422,286.0,350.0,446.08334,Tourism
m244,2023-03-01,2022-05-01,561.1465,581.9091,444.5791,426.28687,439.29187,394.15195,406.338,409.4344,399.0198,398.9144,385.71295,361.69763,392.0,390.0,446.08334,Tourism
m244,2023-04-01,2022-05-01,582.27594,592.4486,590.7217,587.8575,582.8019,589.9621,590.27594,663.7899,586.44214,622.7068,570.29565,577.7084,345.0,550.0,446.08334,Tourism
m244,2023-05-01,2022-05-01,606.07544,609.6141,611.1288,622.977,608.4212,590.96326,590.2882,572.8062,571.49243,559.5475,566.50214,543.44635,391.0,575.0,446.08334,Tourism
m244,2023-06-01,2022-05-01,589.2409,610.8618,573.9249,656.78235,585.7081,608.1641,577.07886,504.38953,499.4992,485.06036,457.79315,447.4797,460.0,528.0,446.08334,Tourism
m244,2023-07-01,2022-05-01,576.9849,592.6796,563.8895,588.09985,511.4123,494.97232,483.28677,480.2216,503.9613,510.96927,498.8406,508.78183,396.0,437.0,446.08334,Tourism
m244,2023-08-01,2022-05-01,574.51385,582.62787,545.399,583.4754,515.7556,498.6674,437.10825,468.2731,459.67194,443.8738,443.1173,415.9721,418.0,418.0,446.08334,Tourism
m244,2023-09-01,2022-05-01,566.29254,600.5288,525.56744,570.8094,508.46326,505.3597,545.9462,576.6504,546.03894,531.61255,540.4999,517.00525,336.0,432.0,446.08334,Tourism
m244,2023-10-01,2022-05-01,562.15625,593.99866,493.94012,567.7175,447.33246,464.9243,500.11636,479.806,478.5058,497.73932,460.1671,477.33377,308.0,378.0,446.08334,Tourism
m244,2023-11-01,2022-05-01,553.54535,568.91736,454.1194,450.65228,409.69485,445.12668,424.1768,459.95508,459.1125,464.14935,456.86902,437.4167,483.0,352.0,446.08334,Tourism
m245,2022-06-01,2022-05-01,204.16348,208.83766,217.3051,179.27234,297.21802,311.59653,312.59628,245.00401,252.43216,250.77103,227.40224,211.55469,220.0,312.0,264.33334,Tourism
m245,2022-07-01,2022-05-01,199.79082,224.01117,217.7575,251.8196,173.82446,191.20192,212.94073,202.48729,197.45741,184.63101,195.4515,198.49156,187.0,76.0,264.33334,Tourism
m245,2022-08-01,2022-05-01,201.11888,212.77322,227.59529,296.9101,295.6078,270.47626,318.9422,264.7733,307.63895,274.65503,267.67102,251.14569,198.0,266.0,264.33334,Tourism
m245,2022-09-01,2022-05-01,198.5314,201.23766,277.61133,219.22131,300.0786,332.96106,296.70285,267.44617,250.36626,251.11772,239.47913,212.84418,168.0,288.0,264.33334,Tourism
m245,2022-10-01,2022-05-01,196.40178,210.45358,351.38382,200.28523,155.2284,208.75684,190.38922,176.77188,247.12248,195.43979,173.96259,215.83557,42.0,147.0,264.33334,Tourism
m245,2022-11-01,2022-05-01,195.27959,238.22104,400.4065,189.71767,136.62459,165.9845,161.50574,140.40497,170.14563,181.53029,152.19308,163.99428,126.0,110.0,264.33334,Tourism
m245,2022-12-01,2022-05-01,194.41756,244.81143,558.34094,219.19493,216.41577,264.6526,267.1366,205.16066,256.35114,223.71225,238.40027,234.70992,88.0,161.0,264.33334,Tourism
m245,2023-01-01,2022-05-01,198.5349,256.95325,553.94995,388.05194,348.7464,347.80063,341.1145,321.6092,350.5453,326.40552,343.05115,330.8915,220.0,391.0,264.33334,Tourism
m245,2023-02-01,2022-05-01,202.01254,253.98817,609.5542,308.18842,278.75238,297.57852,285.08838,261.7825,315.65472,278.48962,272.42548,283.07858,234.0,200.0,264.33334,Tourism
m245,2023-03-01,2022-05-01,204.00937,280.863,688.10205,583.33636,692.1266,721.8573,730.05383,730.4954,762.77026,764.36804,718.9066,697.64026,532.0,728.0,264.33334,Tourism
m245,2023-04-01,2022-05-01,211.05586,310.53824,320.2774,317.22418,312.42078,309.04166,310.95337,279.56598,306.1066,276.40228,271.53943,276.53082,345.0,286.0,264.33334,Tourism
m245,2023-05-01,2022-05-01,218.81535,225.11938,230.53087,248.46753,239.76741,238.58397,211.68341,227.50131,263.28262,241.39592,218.64322,231.38828,276.0,207.0,264.33334,Tourism
m245,2023-06-01,2022-05-01,213.40817,216.47469,220.97311,215.27203,307.59036,318.35712,323.6524,256.77734,276.1063,261.3806,234.3067,224.15575,230.0,312.0,264.33334,Tourism
m245,2023-07-01,2022-05-01,209.42075,236.73582,221.93213,303.68164,206.82541,206.42343,243.36638,232.11343,229.06624,197.43974,214.59479,208.8921,360.0,76.0,264.33334,Tourism
m245,2023-08-01,2022-05-01,208.4844,222.34447,242.8804,318.48373,310.5313,292.81805,345.18692,290.396,365.63126,300.14642,282.39383,277.02545,304.0,266.0,264.33334,Tourism
m245,2023-09-01,2022-05-01,205.87358,207.12175,264.74042,249.10324,336.93756,351.9115,329.4833,280.4455,302.1913,270.28775,245.24965,211.30002,360.0,288.0,264.33334,Tourism
m245,2023-10-01,2022-05-01,204.54625,220.34694,353.18204,220.07388,158.08136,240.71956,219.52548,193.67877,289.8456,204.32455,199.1417,199.16939,132.0,147.0,264.33334,Tourism
m245,2023-11-01,2022-05-01,201.61172,248.27652,427.29834,211.38107,172.65063,187.96675,181.62009,173.71576,217.55205,203.78896,173.01395,172.05922,115.0,110.0,264.33334,Tourism
m246,2022-06-01,2022-05-01,2179.908,2125.466,2220.3499,2094.7168,2431.0554,2114.082,1922.4868,2035.2378,1795.3806,1685.2731,1516.7439,1861.7078,1848.0,2088.0,2447.0833,Tourism
m246,2022-07-01,2022-05-01,2122.3613,1979.5927,2041.0292,1889.9524,2365.1174,1836.697,2036.8333,1781.084,1795.5415,1700.0878,1898.8386,2123.9412,1785.0,2071.0,2447.0833,Tourism
m246,2022-08-01,2022-05-01,2139.1475,2028.0779,2099.376,2363.945,2689.7646,2526.7368,2893.3145,2549.8894,2751.2678,2620.3982,2844.703,2765.09,2700.0,2451.0,2447.0833,Tourism
m246,2022-09-01,2022-05-01,2107.0906,1961.3748,2145.945,2051.4978,1883.5692,1832.8734,1726.2288,1598.9844,1481.2451,1305.2539,1715.3824,1893.8696,1704.0,1632.0,2447.0833,Tourism
m246,2022-10-01,2022-05-01,2080.5486,1919.5491,2142.185,1969.2443,1752.7317,1561.2874,1657.956,1582.8892,1653.85,1573.4531,1586.9548,1829.6216,1470.0,1470.0,2447.0833,Tourism
m246,2022-11-01,2022-05-01,2067.607,1884.7103,2113.819,2007.3289,1866.2141,1738.8513,1930.7239,1833.6456,1941.7837,1735.2186,1779.8964,1931.3293,1680.0,1540.0,2447.0833,Tourism
m246,2022-12-01,2022-05-01,2056.2207,1824.7598,2045.1244,2280.4927,2291.1143,2473.0483,2494.5068,2295.4177,2281.267,2342.78,2221.3164,2473.7986,1870.0,2415.0,2447.0833,Tourism
m246,2023-01-01,2022-05-01,2105.6853,1872.7522,2137.2603,3232.106,3384.4697,3956.36,3798.7048,4080.7595,4390.501,4096.1006,4116.509,4316.7764,3476.0,3542.0,2447.0833,Tourism
m246,2023-02-01,2022-05-01,2146.9507,1964.9308,2358.8699,5632.9585,5911.6514,5930.794,6055.0894,5911.654,6264.1816,5930.1235,5534.863,5562.166,5304.0,5825.0,2447.0833,Tourism
m246,2023-03-01,2022-05-01,2168.3396,1908.3269,2490.602,2345.394,2243.4973,2028.2712,1864.4447,2130.9536,2015.1333,1990.4634,1651.1229,2317.5752,1652.0,2340.0,2447.0833,Tourism
m246,2023-04-01,2022-05-01,2252.7676,1970.4816,1989.2485,2121.014,1951.3818,2186.2485,2058.9158,2026.041,1929.3134,1811.8407,1718.988,2041.8894,2047.0,1760.0,2447.0833,Tourism
m246,2023-05-01,2022-05-01,2348.8296,2343.3506,2306.1455,2367.0688,2404.7642,2336.9722,2336.6814,2392.4768,2369.811,2221.1772,2263.8032,2292.4785,2208.0,2231.0,2447.0833,Tourism
m246,2023-06-01,2022-05-01,2280.4949,2195.049,2343.9116,2303.8557,2520.1042,2116.4077,2107.055,1964.3406,1914.1992,1761.5502,1652.5748,1880.2911,1932.0,2088.0,2447.0833,Tourism
m246,2023-07-01,2022-05-01,2231.0037,2092.0625,2180.6206,2055.5828,2483.9941,1854.2744,2256.9292,1863.0254,1812.8953,1810.7561,1911.2987,2044.4409,1908.0,2071.0,2447.0833,Tourism
m246,2023-08-01,2022-05-01,2221.6504,2096.4417,2151.4678,2405.4553,2908.3552,2560.0767,3020.7388,2658.963,2753.5508,2782.049,2897.4016,2706.1956,2223.0,2451.0,2447.0833,Tourism
m246,2023-09-01,2022-05-01,2188.1936,2021.3552,2204.6682,2190.8481,2139.5503,1995.898,1979.488,1798.8328,1626.5674,1618.489,1785.2001,1933.4816,1632.0,1632.0,2447.0833,Tourism
m246,2023-10-01,2022-05-01,2171.463,1987.4678,2232.1724,2074.7817,1996.8926,1761.3542,1749.5354,1698.9875,1867.6711,1907.9548,1632.0752,1781.823,1540.0,1470.0,2447.0833,Tourism
m246,2023-11-01,2022-05-01,2137.2874,1955.984,2208.3052,2182.7053,2112.251,1948.5725,1881.1982,1986.6045,2011.321,1987.1461,1812.6201,1750.3842,1518.0,1540.0,2447.0833,Tourism
m247,2022-06-01,2022-05-01,1034.8759,898.26636,893.21277,986.9231,1186.981,1073.6713,959.7501,953.6565,997.57416,1026.3215,1031.7542,1074.5377,1056.0,1056.0,1026.3334,Tourism
m247,2022-07-01,2022-05-01,1008.1444,704.84595,690.26697,1032.0739,1860.6455,1115.6611,1079.1882,1001.24884,1087.1792,1011.5921,1228.023,1210.7284,1394.0,1691.0,1026.3334,Tourism
m247,2022-08-01,2022-05-01,1015.9739,715.714,763.2904,1219.2556,730.6117,675.1006,709.766,547.999,600.8701,524.0004,733.2175,594.9969,756.0,551.0,1026.3334,Tourism
m247,2022-09-01,2022-05-01,1000.9812,628.4509,777.8269,1313.9811,668.5062,622.5244,652.9052,495.12918,502.68085,362.24887,574.2553,491.65125,336.0,408.0,1026.3334,Tourism
m247,2022-10-01,2022-05-01,988.599,539.14496,730.89136,1455.3306,1224.5098,992.0971,1005.64355,983.017,908.2793,794.39734,920.1852,729.4091,987.0,1176.0,1026.3334,Tourism
m247,2022-11-01,2022-05-01,982.5068,430.68024,820.9148,1442.1887,1025.7024,742.1815,864.43976,978.38635,1005.7459,1113.7905,1104.596,1133.92,588.0,770.0,1026.3334,Tourism
m247,2022-12-01,2022-05-01,977.2165,400.08795,709.9526,1415.0027,1389.1062,1142.8914,1061.9156,1229.28,1092.6302,1118.0232,1156.3976,960.5458,990.0,1403.0,1026.3334,Tourism
m247,2023-01-01,2022-05-01,1000.39923,361.33752,650.1227,1450.9336,1580.2067,1730.5103,1575.4155,1837.844,1851.9255,1857.4219,1959.5288,1758.4446,1452.0,1564.0,1026.3334,Tourism
m247,2023-02-01,2022-05-01,1019.767,437.06415,756.6351,1451.6146,1619.1702,1522.032,1581.211,1570.8324,1694.8413,1745.6866,1738.3928,1601.5597,1274.0,1575.0,1026.3334,Tourism
m247,2023-03-01,2022-05-01,1029.9072,437.02374,648.5317,740.2572,703.53094,471.02057,362.87732,685.9965,536.89606,522.6565,446.13348,436.25165,196.0,624.0,1026.3334,Tourism
m247,2023-04-01,2022-05-01,1069.4988,545.8215,561.7821,612.38684,778.73303,679.8794,605.0796,746.23596,621.34393,668.1432,710.8337,675.5005,644.0,440.0,1026.3334,Tourism
m247,2023-05-01,2022-05-01,1114.3754,1093.5249,1074.0648,1140.2297,1016.5381,1083.0024,1095.9182,1081.4648,1036.6738,986.24426,1082.5781,1124.3419,1058.0,1058.0,1026.3334,Tourism
m247,2023-06-01,2022-05-01,1082.5211,911.5226,940.0523,1041.0555,1188.0309,1025.4912,1069.7817,977.3142,1119.4711,1041.1805,1172.4736,1039.7535,1127.0,1056.0,1026.3334,Tourism
m247,2023-07-01,2022-05-01,1059.4065,773.48724,745.66455,1079.8896,1941.5476,1108.598,1168.5035,1029.1859,1112.9504,946.02637,1251.0675,1239.7551,1152.0,1691.0,1026.3334,Tourism
m247,2023-08-01,2022-05-01,1054.9299,741.5408,838.6714,1250.1078,813.07666,687.6755,714.9579,510.8755,573.6186,495.4271,689.67566,594.88495,494.0,551.0,1026.3334,Tourism
m247,2023-09-01,2022-05-01,1039.3491,679.8644,820.80194,1309.0533,843.75836,674.42163,631.64923,564.1983,490.5255,355.21674,605.31396,532.1178,456.0,408.0,1026.3334,Tourism
m247,2023-10-01,2022-05-01,1031.5394,559.84955,783.9313,1578.1135,1322.2318,1087.2053,1051.9218,1005.20105,950.3475,859.82117,978.3126,821.386,924.0,1176.0,1026.3334,Tourism
m247,2023-11-01,2022-05-01,1015.4725,455.766,859.626,1576.3452,1144.0002,901.1986,903.82385,947.26117,1019.9092,1126.8993,1203.4607,1179.913,552.0,770.0,1026.3334,Tourism
m248,2022-06-01,2022-05-01,473.57956,434.47534,414.37442,489.81165,635.5758,585.40845,575.0134,590.8931,581.297,579.38904,551.22675,548.57556,572.0,600.0,482.91666,Tourism
m248,2022-07-01,2022-05-01,461.95435,381.34616,389.8964,530.05054,562.6016,465.725,480.67053,437.32913,456.97525,417.2563,446.19843,448.24826,323.0,494.0,482.91666,Tourism
m248,2022-08-01,2022-05-01,465.40042,392.22845,361.93924,576.41235,469.72928,426.55508,397.79236,328.42548,302.8895,302.94998,336.268,332.27744,180.0,361.0,482.91666,Tourism
m248,2022-09-01,2022-05-01,458.77615,368.9942,309.79767,528.567,404.52908,382.08228,412.2597,295.94055,243.17209,249.45004,322.77365,298.4892,288.0,360.0,482.91666,Tourism
m248,2022-10-01,2022-05-01,453.32846,352.8994,280.9309,600.66095,415.83862,417.37366,441.05472,378.14258,340.36554,355.92734,329.96008,377.06085,441.0,357.0,482.91666,Tourism
m248,2022-11-01,2022-05-01,450.59485,344.39545,246.86002,585.39044,476.6354,441.2426,470.77356,431.2636,411.03458,412.133,410.9836,408.1845,399.0,418.0,482.91666,Tourism
m248,2022-12-01,2022-05-01,448.30066,335.7298,246.9875,606.4672,599.96674,595.6055,604.8554,558.9371,532.70685,495.4376,531.9352,487.0819,352.0,621.0,482.91666,Tourism
m248,2023-01-01,2022-05-01,458.6024,332.20987,262.21356,702.4214,692.4283,767.6691,761.2825,701.5392,712.8186,705.29034,703.65546,633.63086,484.0,759.0,482.91666,Tourism
