unique_id,ds,cutoff,NHITS_1,NHITS_6,NHITS_7,NHITS_12,NHITS_17,NHITS_18,NHITS_23,NHITS_24,NHITS_29,NHITS_36,NHITS_43,NHITS_98,y,SeasonalNaive,WindowAverage,dataset
m308,2023-03-01,2022-05-01,70.13878,217.41885,223.56038,231.63367,230.50658,223.99974,233.12965,190.20477,220.1411,207.69066,220.27763,216.3281,168.0,234.0,118.666664,Tourism
m308,2023-04-01,2022-05-01,71.86435,110.46121,127.713615,123.423965,147.08679,145.94286,140.43628,139.32312,115.91623,107.252655,133.59763,121.8566,138.0,88.0,118.666664,Tourism
m308,2023-05-01,2022-05-01,73.599106,71.967255,80.9093,76.73971,81.33922,87.07521,82.78588,65.23596,74.88882,64.28853,70.59944,62.49418,184.0,69.0,118.666664,Tourism
m308,2023-06-01,2022-05-01,72.48183,110.24063,120.070595,124.93071,118.96271,105.74187,94.992165,77.08364,94.772766,82.61245,78.10854,66.31699,46.0,120.0,118.666664,Tourism
m308,2023-07-01,2022-05-01,71.60377,136.0807,152.44122,88.80488,67.624405,68.680725,62.631493,57.13718,39.468502,43.485523,41.808094,42.941322,72.0,57.0,118.666664,Tourism
m308,2023-08-01,2022-05-01,71.26553,152.03763,220.46628,93.76227,83.541245,88.31141,59.933044,82.39138,43.860146,60.264374,58.082546,52.371754,57.0,57.0,118.666664,Tourism
m308,2023-09-01,2022-05-01,70.795074,204.19046,213.34982,208.27798,163.09926,168.80084,129.81387,127.59821,106.46082,115.21449,125.025894,109.50452,72.0,192.0,118.666664,Tourism
m308,2023-10-01,2022-05-01,70.49683,191.40086,235.23154,152.39845,124.76187,124.60778,86.58501,87.03828,75.390915,88.74771,85.70506,60.18334,110.0,105.0,118.666664,Tourism
m308,2023-11-01,2022-05-01,69.69263,173.50987,199.78638,175.0886,152.13377,147.9606,141.76178,126.70377,119.132545,138.60716,141.46967,138.29434,230.0,176.0,118.666664,Tourism
m309,2022-06-01,2022-05-01,1214.4895,770.5154,480.237,696.93774,630.43774,700.85803,734.0053,698.6304,665.72064,668.4304,667.77783,650.1866,770.0,648.0,1158.1666,Tourism
m309,2022-07-01,2022-05-01,1182.9237,640.1996,396.28113,450.44653,337.74365,348.67548,386.60928,420.6032,343.3751,388.2785,309.9192,362.29315,425.0,399.0,1158.1666,Tourism
m309,2022-08-01,2022-05-01,1192.157,699.8812,478.75293,506.22845,429.66586,441.53177,401.9159,447.13528,352.24072,374.1783,418.19684,384.44907,342.0,380.0,1158.1666,Tourism
m309,2022-09-01,2022-05-01,1174.4877,660.6794,351.0277,488.24622,465.15237,489.73233,484.44135,500.07352,462.73474,440.79068,522.8669,411.80115,504.0,504.0,1158.1666,Tourism
m309,2022-10-01,2022-05-01,1159.8854,685.3253,460.18353,402.8338,339.10645,371.30585,392.59174,412.36304,390.70166,426.06497,396.96567,361.41757,504.0,378.0,1158.1666,Tourism
m309,2022-11-01,2022-05-01,1152.7185,951.5724,996.61536,750.5547,745.76636,736.63,821.4982,843.556,788.08484,818.424,803.16077,718.3238,861.0,792.0,1158.1666,Tourism
m309,2022-12-01,2022-05-01,1146.4707,1471.6964,1632.6077,1325.7908,1396.3684,1250.0754,1303.6562,1385.9633,1274.0938,1233.0167,1218.9731,1086.2241,1232.0,1288.0,1158.1666,Tourism
m309,2023-01-01,2022-05-01,1173.7755,1695.9116,1904.7179,1700.7227,1782.6808,1738.118,1799.3284,1708.6852,1726.588,1796.3451,1852.1962,1719.3099,1804.0,1610.0,1158.1666,Tourism
m309,2023-02-01,2022-05-01,1196.5787,2446.2551,2588.8984,2464.4246,2418.1963,2318.1814,2388.7874,2412.5886,2451.9236,2450.925,2505.761,2273.9385,2470.0,2275.0,1158.1666,Tourism
m309,2023-03-01,2022-05-01,1208.4836,2757.8992,2770.2407,2765.2734,2684.5752,2574.504,2707.1948,2662.2114,2699.2317,2639.6523,2743.8835,2386.4092,2464.0,2600.0,1158.1666,Tourism
m309,2023-04-01,2022-05-01,1255.1088,1914.8619,2059.4143,1987.5536,2065.6577,1922.1398,1969.6614,2016.9045,2053.2107,2035.8914,2073.5276,1914.3245,1932.0,1782.0,1158.1666,Tourism
m309,2023-05-01,2022-05-01,1308.0142,1338.3956,1369.5574,1315.8257,1281.0159,1297.5571,1329.2266,1303.288,1343.9879,1314.9468,1336.672,1325.2365,1380.0,1242.0,1158.1666,Tourism
m309,2023-06-01,2022-05-01,1270.4369,795.90674,560.9946,674.1641,566.6859,655.45825,696.1009,718.6454,688.3352,606.7095,643.9541,726.8579,759.0,648.0,1158.1666,Tourism
m309,2023-07-01,2022-05-01,1243.185,742.62805,448.43488,442.3324,273.58716,310.8634,415.28525,420.53897,330.53262,364.98795,318.88623,397.9882,414.0,399.0,1158.1666,Tourism
m309,2023-08-01,2022-05-01,1237.9447,742.31836,519.3169,494.3387,415.50543,430.59766,429.17575,477.30984,370.31403,431.8556,439.42535,384.10556,361.0,380.0,1158.1666,Tourism
m309,2023-09-01,2022-05-01,1219.5608,713.01117,330.56555,534.7005,481.86456,526.5813,557.13367,554.19055,458.1983,509.7683,564.93713,447.83212,528.0,504.0,1158.1666,Tourism
m309,2023-10-01,2022-05-01,1210.3524,726.7075,508.9906,492.30536,468.21252,445.5669,465.63254,475.62244,439.85254,495.46304,469.6855,446.6197,484.0,378.0,1158.1666,Tourism
m309,2023-11-01,2022-05-01,1191.4453,1043.4023,1063.486,861.07153,806.7699,725.2262,915.94775,882.4896,817.7457,916.6432,865.0913,764.8226,759.0,792.0,1158.1666,Tourism
m31,2022-06-01,2022-05-01,12552.538,9613.006,10237.906,12630.234,12216.002,12200.394,12523.905,11876.277,12004.956,12467.415,12343.576,11916.878,12724.0,12555.0,8542.417,Tourism
m31,2022-07-01,2022-05-01,12215.853,10349.311,11193.325,12337.583,11911.258,11719.672,12496.269,11706.699,11961.329,12226.067,12249.785,12353.016,12613.0,11212.0,8542.417,Tourism
m31,2022-08-01,2022-05-01,12313.784,9625.962,10053.27,11267.192,11266.104,10911.116,10995.389,10439.561,10390.96,10878.223,10523.741,11109.037,11939.0,11044.0,8542.417,Tourism
m31,2022-09-01,2022-05-01,12127.1455,7953.285,8349.278,8058.089,8179.584,7772.014,7547.233,7167.604,7289.9746,7202.995,7629.556,7491.4756,7658.0,7121.0,8542.417,Tourism
m31,2022-10-01,2022-05-01,11972.317,5703.427,6015.965,5968.584,6106.4854,6016.484,6010.394,5781.675,6036.552,6160.8906,6091.625,5587.8643,6283.0,5896.0,8542.417,Tourism
m31,2022-11-01,2022-05-01,11897.33,5939.8755,5648.1104,5091.036,5526.455,5422.545,5461.7188,5368.897,5585.913,5666.273,5507.2075,5348.3086,5329.0,4739.0,8542.417,Tourism
m31,2022-12-01,2022-05-01,11830.739,7434.8755,7913.587,6787.688,7112.8486,7266.054,7286.193,7621.997,7555.625,7482.5337,7810.0146,8105.0654,8326.0,6929.0,8542.417,Tourism
m31,2023-01-01,2022-05-01,12118.299,6955.1934,7573.6714,6641.001,6713.3804,6597.4116,6834.676,6525.161,6559.388,6583.6577,6978.935,6950.247,6336.0,6359.0,8542.417,Tourism
m31,2023-02-01,2022-05-01,12357.927,7290.466,7488.783,6709.9155,6822.525,6514.316,6518.966,6833.783,7034.329,6993.579,6953.617,7212.0566,6627.0,6418.0,8542.417,Tourism
m31,2023-03-01,2022-05-01,12481.215,9100.706,9072.199,8331.353,8296.42,8119.7646,8644.704,8267.655,9075.131,9015.509,9065.1455,8868.631,8824.0,7774.0,8542.417,Tourism
m31,2023-04-01,2022-05-01,12971.809,10851.062,11092.208,10607.557,11136.298,11225.777,11086.717,11096.547,11547.397,11550.314,11405.743,11296.908,10584.0,9605.0,8542.417,Tourism
m31,2023-05-01,2022-05-01,13531.554,13966.693,14201.85,13925.459,13927.465,13994.17,14195.59,14068.826,13876.239,14080.304,13790.522,13725.403,12600.0,12857.0,8542.417,Tourism
m31,2023-06-01,2022-05-01,13132.756,10620.306,11396.064,13499.092,13202.289,13068.949,13579.965,13083.793,13244.753,13715.5,13409.853,13148.301,11893.0,12555.0,8542.417,Tourism
m31,2023-07-01,2022-05-01,12844.32,11102.205,11918.12,12960.403,12855.043,12532.2705,13392.627,12670.329,12931.259,13172.028,13205.616,13232.218,12392.0,11212.0,8542.417,Tourism
m31,2023-08-01,2022-05-01,12790.774,10319.298,10912.408,11665.465,11755.4795,11493.937,11785.304,11278.408,11087.746,11554.536,11270.362,11543.463,12684.0,11044.0,8542.417,Tourism
m31,2023-09-01,2022-05-01,12595.371,8484.219,8993.672,8486.389,8674.408,8341.953,8098.77,7763.343,7718.765,7833.49,8174.3535,7726.2173,8412.0,7121.0,8542.417,Tourism
m31,2023-10-01,2022-05-01,12497.815,6378.4478,6430.1387,6224.329,6342.371,6325.6826,6297.958,6127.782,6365.216,6555.167,6422.4355,5690.839,6537.0,5896.0,8542.417,Tourism
m31,2023-11-01,2022-05-01,12299.597,6588.982,6270.74,5601.842,6049.7266,5886.551,5909.9766,5786.7803,6033.377,6322.4717,5993.0947,5767.366,5296.0,4739.0,8542.417,Tourism
m310,2022-06-01,2022-05-01,2651.3909,2541.977,1473.6699,1962.6377,1965.4546,2073.4753,1980.3079,1984.5885,1840.0012,1872.2743,1935.9276,1755.2917,1298.0,1848.0,2263.3333,Tourism
m310,2022-07-01,2022-05-01,2581.1567,2677.5586,1006.50354,1088.3894,1036.7257,969.35376,961.467,1069.2268,903.6994,1067.1846,930.6737,1002.6316,935.0,779.0,2263.3333,Tourism
m310,2022-08-01,2022-05-01,2601.6309,2573.2454,1028.4957,1087.948,1073.0547,1164.6335,953.7497,1118.438,1008.2175,1076.0586,961.54364,960.8681,810.0,912.0,2263.3333,Tourism
m310,2022-09-01,2022-05-01,2562.5476,2595.8386,1320.7063,1777.6392,1807.7014,1907.5273,1780.6799,1831.6932,1658.6118,1772.4026,1824.7122,1822.9307,1920.0,1560.0,2263.3333,Tourism
m310,2022-10-01,2022-05-01,2530.1746,2520.4683,1217.3282,2030.4825,2016.8767,2125.6033,2143.737,2085.6104,2045.2587,2190.3816,2183.3555,2266.5034,2625.0,2142.0,2263.3333,Tourism
m310,2022-11-01,2022-05-01,2514.4126,2393.7026,1483.9819,1490.1492,1518.6974,1509.6141,1613.3215,1652.6738,1546.5748,1630.7185,1603.3447,1589.9036,1449.0,1232.0,2263.3333,Tourism
m310,2022-12-01,2022-05-01,2500.517,2819.622,2853.03,2567.8774,2631.2769,2635.7065,2809.5635,2900.5227,2696.9983,2757.696,2798.926,2796.892,2706.0,2576.0,2263.3333,Tourism
m310,2023-01-01,2022-05-01,2560.8044,3755.521,3802.0298,3715.476,3957.9446,3919.5547,3945.2812,3970.697,4026.9778,4116.355,4169.05,4051.1438,4708.0,3427.0,2263.3333,Tourism
m310,2023-02-01,2022-05-01,2611.0857,3653.8318,3850.37,3629.8254,3769.957,3719.2085,3799.7217,3992.9297,3823.9116,3985.1375,3979.405,3752.0576,3848.0,3450.0,2263.3333,Tourism
m310,2023-03-01,2022-05-01,2637.1064,3348.6455,3745.6255,3359.1365,3588.2358,3492.4758,3460.1064,3620.5276,3430.4873,3565.7341,3692.5808,3328.051,4004.0,3198.0,2263.3333,Tourism
m310,2023-04-01,2022-05-01,2739.9966,3511.57,3670.3862,3605.7268,3770.3992,3580.306,3685.7368,3720.9485,3579.6108,3640.4495,3761.3518,3698.3823,3634.0,3322.0,2263.3333,Tourism
m310,2023-05-01,2022-05-01,2857.1348,2919.407,2839.7532,2858.5964,2764.5623,2790.924,2794.2737,2764.2803,2832.6165,2814.4175,2750.2732,2906.2935,2599.0,2714.0,2263.3333,Tourism
m310,2023-06-01,2022-05-01,2773.7793,2702.3977,1670.9894,1868.8726,1746.3185,1880.1451,1790.8181,1859.2178,1804.6892,1773.614,1791.131,1880.3646,1656.0,1848.0,2263.3333,Tourism
m310,2023-07-01,2022-05-01,2713.4272,2768.2642,1113.9697,1080.8743,944.12317,964.9795,918.34045,1091.7561,911.5635,1060.7523,912.4739,1007.79785,1062.0,779.0,2263.3333,Tourism
m310,2023-08-01,2022-05-01,2702.0652,2742.0154,985.2023,1197.3607,1087.8921,1146.6421,1047.148,1290.101,990.2555,1133.6594,1022.5533,1035.8041,1026.0,912.0,2263.3333,Tourism
m310,2023-09-01,2022-05-01,2661.2473,2680.4316,1296.8247,2037.4585,1924.9656,2034.7716,1949.5522,1955.0055,1734.9689,1958.1072,1954.0748,1971.5721,1800.0,1560.0,2263.3333,Tourism
m310,2023-10-01,2022-05-01,2640.8423,2702.8386,1241.7355,2162.2166,2184.2017,2204.7188,2162.7314,2133.0833,2153.4636,2398.9736,2320.3232,2527.9692,2442.0,2142.0,2263.3333,Tourism
m310,2023-11-01,2022-05-01,2599.2104,2543.7288,1522.0559,1677.3715,1688.4614,1728.1407,1690.6526,1694.4265,1561.7937,1831.0232,1690.8943,1681.2018,1932.0,1232.0,2263.3333,Tourism
m311,2022-06-01,2022-05-01,496.0312,349.85324,354.28668,431.20123,402.289,410.7755,403.05017,576.7015,470.76303,470.41226,435.1577,432.88547,396.0,264.0,664.8333,Tourism
m311,2022-07-01,2022-05-01,483.80206,237.40764,302.47824,376.66907,256.1314,233.09256,261.07837,316.65454,219.00134,295.1152,237.60144,287.02325,340.0,228.0,664.8333,Tourism
m311,2022-08-01,2022-05-01,487.4234,252.7096,361.31378,509.28174,451.11246,468.31085,436.045,516.4192,394.5688,470.39685,440.33353,374.00366,288.0,380.0,664.8333,Tourism
m311,2022-09-01,2022-05-01,480.46405,325.85104,406.8752,768.10376,711.71765,705.3274,742.4439,723.50183,673.2023,739.02734,745.0722,628.26056,600.0,672.0,664.8333,Tourism
m311,2022-10-01,2022-05-01,474.7395,227.68658,369.45963,624.198,544.08997,591.0734,571.76483,603.67444,541.8442,535.59296,510.88184,515.7603,357.0,588.0,664.8333,Tourism
m311,2022-11-01,2022-05-01,471.8716,257.91104,392.633,346.52582,342.79095,366.15894,320.23376,366.23227,307.63507,367.21017,333.81244,343.4786,294.0,330.0,664.8333,Tourism
m311,2022-12-01,2022-05-01,469.4573,317.1246,480.72058,459.36383,431.46826,445.69757,381.0736,512.8449,440.6879,445.7747,450.95377,543.10284,528.0,368.0,664.8333,Tourism
m311,2023-01-01,2022-05-01,480.27417,595.573,767.7207,651.4481,665.1651,630.08484,638.70026,664.7418,589.1376,686.301,612.8711,652.7093,770.0,529.0,664.8333,Tourism
m311,2023-02-01,2022-05-01,489.33368,1784.3582,1842.6624,1915.638,1870.3784,1921.2837,1949.509,1994.8245,1955.4094,1993.2533,1977.8778,1826.7828,1612.0,1875.0,664.8333,Tourism
m311,2023-03-01,2022-05-01,494.18146,1300.4087,1131.1191,1213.0804,1158.0533,1190.9894,1088.0996,1185.685,1111.8534,1250.4846,1104.4344,1088.9019,1204.0,1248.0,664.8333,Tourism
m311,2023-04-01,2022-05-01,512.67255,920.7766,1039.4596,954.5439,914.5072,977.9701,893.0668,954.4999,1022.0736,1081.4636,961.4575,943.8815,828.0,990.0,664.8333,Tourism
m311,2023-05-01,2022-05-01,533.46173,583.9467,579.3949,551.2555,552.1892,632.2019,594.71857,592.4404,615.6357,675.185,544.9244,623.3434,621.0,506.0,664.8333,Tourism
m311,2023-06-01,2022-05-01,518.7722,437.86594,455.22952,455.3301,377.44174,398.02646,438.81348,525.97815,424.97507,495.99548,420.23853,445.98633,483.0,264.0,664.8333,Tourism
m311,2023-07-01,2022-05-01,508.06686,316.30884,344.23117,356.8933,242.0305,242.62523,272.60565,354.89114,265.35858,370.562,275.357,295.22656,378.0,228.0,664.8333,Tourism
m311,2023-08-01,2022-05-01,505.88214,278.4394,388.52975,556.2991,459.26947,474.68756,436.99255,575.5782,425.2339,536.9001,448.5704,370.23868,437.0,380.0,664.8333,Tourism
m311,2023-09-01,2022-05-01,498.713,327.7481,453.2095,752.0728,739.1083,774.5557,788.4392,802.7553,703.07904,863.6384,785.5804,664.0931,552.0,672.0,664.8333,Tourism
m311,2023-10-01,2022-05-01,495.10236,339.73956,407.25354,675.5397,609.3008,668.5259,587.2855,649.39655,581.8735,688.32996,567.00555,571.2459,616.0,588.0,664.8333,Tourism
m311,2023-11-01,2022-05-01,487.55597,348.11566,413.6679,429.47382,394.5385,438.21994,438.95428,454.68857,387.83344,517.29474,457.89752,435.77753,322.0,330.0,664.8333,Tourism
m312,2022-06-01,2022-05-01,451.12796,494.70316,459.60648,511.63672,420.27057,429.36884,442.48032,414.11966,371.1352,405.92242,416.0759,397.5193,528.0,480.0,381.75,Tourism
m312,2022-07-01,2022-05-01,440.10657,571.99097,447.63727,280.96027,261.3845,262.87946,312.33893,286.47412,298.66736,315.88513,281.11417,294.65152,238.0,209.0,381.75,Tourism
m312,2022-08-01,2022-05-01,443.37747,496.49173,397.16733,397.96802,377.13797,373.3008,380.55338,361.81027,380.06607,362.37183,366.08942,339.30453,378.0,380.0,381.75,Tourism
m312,2022-09-01,2022-05-01,437.08823,500.7351,376.50076,313.38934,295.15692,304.3053,310.4332,278.92795,276.32715,273.26184,296.75272,267.04987,96.0,264.0,381.75,Tourism
m312,2022-10-01,2022-05-01,431.91736,536.05383,403.34836,286.8465,241.37328,284.4676,275.03372,242.4562,227.6401,244.61522,251.36143,223.40851,168.0,231.0,381.75,Tourism
m312,2022-11-01,2022-05-01,429.31805,464.00867,380.5598,338.19742,311.93497,305.27237,314.75037,314.34253,311.10538,332.66492,324.34244,304.56244,273.0,308.0,381.75,Tourism
m312,2022-12-01,2022-05-01,427.14398,515.15894,554.68665,523.0461,465.14313,487.0342,478.91382,462.67184,473.7302,420.41858,455.22607,428.75146,528.0,506.0,381.75,Tourism
m312,2023-01-01,2022-05-01,436.93057,662.62494,687.0312,648.02423,589.5651,576.4606,598.6117,564.2556,612.8356,563.3626,577.44183,561.5194,682.0,644.0,381.75,Tourism
m312,2023-02-01,2022-05-01,445.1305,347.49384,365.3696,360.76712,315.5868,302.7542,339.9853,323.73816,318.35394,333.22766,294.29797,331.49298,130.0,325.0,381.75,Tourism
m312,2023-03-01,2022-05-01,449.53815,341.7115,357.0061,366.7365,373.79114,375.89938,379.9535,371.83676,360.93558,335.74014,323.3329,364.95328,252.0,312.0,381.75,Tourism
m312,2023-04-01,2022-05-01,466.27026,495.75092,493.43768,482.67072,497.25244,499.3107,505.45624,488.6177,523.9698,472.69193,493.696,531.1993,575.0,462.0,381.75,Tourism
m312,2023-05-01,2022-05-01,485.05258,497.7481,484.2344,486.2163,523.265,524.2063,511.53934,518.5204,551.7087,506.65988,515.5794,545.25635,506.0,460.0,381.75,Tourism
m312,2023-06-01,2022-05-01,471.79318,493.55203,495.986,530.2172,453.29846,474.87756,465.59137,474.12622,455.34027,438.00903,453.31757,469.50775,207.0,480.0,381.75,Tourism
m312,2023-07-01,2022-05-01,462.12152,594.5872,458.26895,312.36475,297.6413,298.4769,355.51288,333.00684,349.14496,344.37323,311.6176,359.4885,342.0,209.0,381.75,Tourism
m312,2023-08-01,2022-05-01,460.12766,512.0437,416.74603,407.45047,394.0642,399.29123,409.7775,380.19708,411.39594,371.96173,373.15005,394.7888,285.0,380.0,381.75,Tourism
m312,2023-09-01,2022-05-01,453.65997,508.14716,387.3224,337.20407,301.42374,314.40234,339.1866,276.40607,295.80573,276.00293,305.7692,315.02322,312.0,264.0,381.75,Tourism
m312,2023-10-01,2022-05-01,450.39966,570.3956,416.902,307.04944,247.96962,274.11115,282.73618,224.14406,230.79466,268.54303,272.35413,261.2763,374.0,231.0,381.75,Tourism
m312,2023-11-01,2022-05-01,443.56296,521.484,393.54764,369.74225,328.7581,313.54126,334.5809,316.2919,335.26428,364.01782,350.80005,337.04532,276.0,308.0,381.75,Tourism
m313,2022-06-01,2022-05-01,473.57956,458.46118,466.3675,313.22302,353.2908,346.86676,312.05643,334.4216,318.32242,359.80908,345.55276,280.88324,242.0,144.0,440.91666,Tourism
m313,2022-07-01,2022-05-01,461.95435,555.8001,537.1904,478.5635,505.81647,480.93967,461.00436,479.87317,446.20325,435.6709,416.02243,334.0403,306.0,380.0,440.91666,Tourism
m313,2022-08-01,2022-05-01,465.40042,499.2612,467.3368,442.83566,486.6625,498.1414,466.40057,513.30585,478.57373,459.30875,493.30472,407.96188,396.0,342.0,440.91666,Tourism
m313,2022-09-01,2022-05-01,458.77615,419.5135,389.7605,537.88983,607.30835,598.0445,655.5941,698.4286,670.2949,671.4429,677.497,627.3438,504.0,504.0,440.91666,Tourism
m313,2022-10-01,2022-05-01,453.32846,470.56393,423.8854,549.6463,550.6225,544.3556,477.38477,503.1405,500.04874,459.14825,508.05084,401.50357,483.0,441.0,440.91666,Tourism
m313,2022-11-01,2022-05-01,450.59485,486.06564,457.04956,468.37442,510.08185,509.7711,482.16022,493.39847,474.29556,413.64175,440.95502,361.99628,336.0,418.0,440.91666,Tourism
m313,2022-12-01,2022-05-01,448.30066,462.71774,487.35675,470.33698,548.5808,569.2568,569.15326,656.51324,593.7766,566.50653,633.6461,597.418,352.0,460.0,440.91666,Tourism
m313,2023-01-01,2022-05-01,458.6024,550.37,545.9424,582.9143,606.98474,580.7916,602.7158,621.2184,565.2699,522.2737,561.7177,551.23047,462.0,529.0,440.91666,Tourism
m313,2023-02-01,2022-05-01,467.23206,454.00522,471.41495,443.75552,504.17755,458.58978,469.2775,535.6136,470.1886,441.7911,476.83313,403.74268,416.0,400.0,440.91666,Tourism
m313,2023-03-01,2022-05-01,471.8598,506.5678,498.73734,467.76712,512.5863,492.06265,513.9128,536.67926,509.9015,521.03394,562.54407,509.7246,308.0,442.0,440.91666,Tourism
m313,2023-04-01,2022-05-01,489.4714,786.8814,778.6487,752.374,758.9683,758.1559,726.8706,788.908,802.9011,765.37714,771.3707,577.981,805.0,748.0,440.91666,Tourism
m313,2023-05-01,2022-05-01,509.25717,506.0304,513.9482,487.5199,488.82346,477.58292,486.22403,499.91495,505.8024,501.05234,486.2055,464.2773,460.0,483.0,440.91666,Tourism
m313,2023-06-01,2022-05-01,495.2827,489.63,490.38504,328.37067,343.4397,319.99344,316.02057,344.23938,313.79205,365.78256,334.6698,270.2873,207.0,144.0,440.91666,Tourism
m313,2023-07-01,2022-05-01,485.0942,572.08386,538.16364,502.70767,509.67764,461.56448,475.63525,504.30142,480.81628,467.43097,449.10806,330.8877,414.0,380.0,440.91666,Tourism
m313,2023-08-01,2022-05-01,483.00488,497.7507,485.59186,458.2857,509.0839,497.33405,492.53635,556.73846,511.31882,506.30927,494.97345,389.48596,703.0,342.0,440.91666,Tourism
m313,2023-09-01,2022-05-01,476.1865,428.9272,393.34134,563.7829,675.7474,648.2653,707.10474,755.4675,736.23944,738.343,723.9804,635.0251,792.0,504.0,440.91666,Tourism
m313,2023-10-01,2022-05-01,472.751,500.48218,436.96152,604.96857,586.54974,581.34784,523.95276,543.47266,537.16907,513.2633,539.4045,411.5693,396.0,441.0,440.91666,Tourism
m313,2023-11-01,2022-05-01,465.55948,513.3761,474.50836,493.05725,540.32214,563.0123,507.07516,547.3557,507.92084,470.663,485.92102,365.77548,207.0,418.0,440.91666,Tourism
m314,2022-06-01,2022-05-01,4065.8406,3074.019,2388.2847,3087.8157,3029.1,3128.2366,3019.2136,2985.123,2865.081,2992.792,2938.5657,2801.48,2464.0,2736.0,3750.8333,Tourism
m314,2022-07-01,2022-05-01,3957.5417,2642.614,1760.8723,2081.511,1863.0529,1834.5454,1892.0679,1939.9021,1761.4689,1914.6842,1762.2119,1727.9767,1819.0,1596.0,3750.8333,Tourism
m314,2022-08-01,2022-05-01,3989.0813,2556.4888,1870.6235,2284.3145,2291.6018,2292.8179,2038.4478,2270.3384,2000.1978,2156.718,2047.5383,1971.0012,1872.0,2014.0,3750.8333,Tourism
m314,2022-09-01,2022-05-01,3928.9187,3074.5657,2480.878,3284.553,3283.8247,3491.8323,3363.5496,3355.9075,3272.06,3222.2092,3401.9333,3280.166,3120.0,3000.0,3750.8333,Tourism
m314,2022-10-01,2022-05-01,3879.052,2674.3447,2171.353,3438.753,3309.5542,3416.5605,3432.7964,3353.0286,3335.0938,3246.3206,3308.8914,3322.9805,3633.0,3402.0,3750.8333,Tourism
m314,2022-11-01,2022-05-01,3854.829,2763.5327,2600.6426,2565.9995,2673.5166,2705.8306,2666.625,2801.4678,2581.062,2600.2554,2626.0215,2654.4443,2352.0,2288.0,3750.8333,Tourism
m314,2022-12-01,2022-05-01,3833.4058,4039.9097,4298.949,4012.1309,4084.3071,4164.8555,4217.009,4448.66,4125.9424,4230.997,4332.7183,4371.329,4114.0,3910.0,3750.8333,Tourism
m314,2023-01-01,2022-05-01,3926.1606,5640.0044,5806.912,5585.9746,5881.685,5855.1143,5902.747,5767.856,5847.1895,6003.742,6009.9307,5835.4204,6622.0,5129.0,3750.8333,Tourism
m314,2023-02-01,2022-05-01,4003.4917,6563.1533,6767.5127,6514.9814,6586.9595,6555.5576,6732.3916,6802.8145,6687.9424,6724.129,6741.5117,6433.9673,6006.0,6050.0,3750.8333,Tourism
m314,2023-03-01,2022-05-01,4043.408,5577.425,6102.2417,5566.8057,5671.918,5545.1455,5574.1084,5530.1895,5382.1743,5643.312,5652.253,5471.677,5768.0,5200.0,3750.8333,Tourism
m314,2023-04-01,2022-05-01,4201.684,5868.177,6018.855,5994.2715,6082.988,5804.008,5949.548,5775.652,5809.0938,5953.076,6070.8687,5938.712,5842.0,5522.0,3750.8333,Tourism
m314,2023-05-01,2022-05-01,4382.0522,4465.587,4544.224,4458.4854,4414.0522,4420.4683,4470.138,4383.2236,4479.9766,4450.8975,4317.523,4618.6006,4186.0,4163.0,3750.8333,Tourism
m314,2023-06-01,2022-05-01,4253.6333,3208.176,2632.4106,3033.2397,2810.252,3013.6538,2976.2378,2976.7402,2877.9111,2852.785,2765.5964,2984.7256,2553.0,2736.0,3750.8333,Tourism
m314,2023-07-01,2022-05-01,4160.6973,2903.5967,1981.4712,2123.869,1814.2411,1871.1533,1975.2327,2045.078,1792.6935,1940.5135,1766.0072,1838.1505,2196.0,1596.0,3750.8333,Tourism
m314,2023-08-01,2022-05-01,4143.3096,2719.542,1939.0822,2414.0522,2338.3997,2384.0962,2159.73,2501.5383,2078.8716,2270.1594,2142.2263,2176.8765,2451.0,2014.0,3750.8333,Tourism
m314,2023-09-01,2022-05-01,4080.408,3223.0054,2502.283,3676.4297,3501.965,3738.104,3669.061,3611.1382,3439.1616,3581.2402,3674.5034,3578.8557,3456.0,3000.0,3750.8333,Tourism
m314,2023-10-01,2022-05-01,4048.9814,3059.8474,2377.732,3662.1807,3586.3184,3606.5,3680.2888,3532.2458,3590.4434,3632.4336,3531.2534,3794.2488,3828.0,3402.0,3750.8333,Tourism
m314,2023-11-01,2022-05-01,3984.9802,2987.4116,2717.5898,2938.5137,2912.4033,2974.0093,3003.983,2927.4736,2704.3032,2969.1304,2855.922,2927.2236,2737.0,2288.0,3750.8333,Tourism
m315,2022-06-01,2022-05-01,698.09717,460.84644,285.93103,440.55927,414.91122,425.76678,392.9004,393.55124,405.59912,390.08685,365.01114,333.18103,330.0,336.0,551.9167,Tourism
m315,2022-07-01,2022-05-01,680.4308,307.45175,9.389893,276.74966,214.25465,222.79593,230.01036,202.97435,152.31633,210.6061,152.05801,251.86093,340.0,209.0,551.9167,Tourism
m315,2022-08-01,2022-05-01,685.6297,420.4086,146.86029,170.13129,167.79272,191.06805,145.52663,151.495,110.113525,164.6039,161.00955,191.77727,126.0,76.0,551.9167,Tourism
m315,2022-09-01,2022-05-01,675.657,377.73837,143.13504,276.24908,264.20258,288.88623,218.27153,220.21625,231.19379,202.26373,216.5754,208.21164,264.0,264.0,551.9167,Tourism
